OTU	Sample	Abundance	Kingdom	Phylum	Class	Order	Family	Genus
Otu00991	21	5.4773082942097	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified
Otu00991	8	3.81679389312977	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified
Otu00991	16	3.3921302578019	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified
Otu00991	26	3.23755564548766	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified
Otu00991	28	2.91864283108355	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified
Otu00991	22	2.84784377542718	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified
Otu00991	1	2.39091452480574	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified
Otu00991	27	1.48367952522255	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified
Otu00991	25	0.517063081695967	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified
Otu00991	24	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified
Otu00991	17	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified
Otu00991	23	0	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified
Otu01365	4	17.8023327194598	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	1	8.96592946802152	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	8	7.63358778625954	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	10	6.67655786350149	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	16	2.03527815468114	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	13	0.931098696461825	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	20	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	25	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	18	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	26	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	27	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	19	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	23	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	24	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	28	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	21	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	22	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu01365	17	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Oligoflexaceae_unclassified
Otu03851	23	4.31241015812171	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	24	2.18938149972633	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	28	2.18898212331266	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	25	0.517063081695967	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	18	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	10	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	1	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	19	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	8	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	4	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	13	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	16	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	21	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	20	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	26	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	17	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	22	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu03851	27	0	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexales_unclassified	Oligoflexales_unclassified
Otu01135	4	30.0798035604666	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	1	11.9545726240287	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	10	8.16023738872404	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	8	4.29389312977099	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	16	1.35685210312076	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	27	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	26	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	28	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	20	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	22	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	19	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	13	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	24	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	25	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	18	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	21	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	23	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu01135	17	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaerales	Oligosphaerales_unclassified	Oligosphaerales_unclassified
Otu00952	1	30.4841601912732	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	4	18.4162062615101	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	8	6.6793893129771	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	10	4.45103857566766	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	17	3.62882322446864	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	16	2.03527815468114	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	28	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	23	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	24	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	27	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	21	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	18	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	22	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	25	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	19	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	13	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	26	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00952	20	0	Bacteria	Lentisphaerae	Oligosphaeria	Oligosphaeria_unclassified	Oligosphaeria_unclassified	Oligosphaeria_unclassified
Otu00101	13	1216.94599627561	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	20	298.501248959201	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	21	298.1220657277	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	18	264.241263762566	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	22	229.048006509357	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	17	211.508553654743	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	19	155.339805825243	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	27	138.724035608309	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	23	135.12218495448	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	28	110.178766873404	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	16	107.8697421981	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	1	103.407053197848	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	26	76.8919465803319	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	25	65.1499482936918	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	4	57.0902394106814	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	8	47.2328244274809	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	10	40.0593471810089	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu00101	24	37.2194854953476	Bacteria	Bacteroidetes	Cytophagia	Order_III	Order_III_unclassified	Order_III_unclassified
Otu01164	17	10.8864696734059	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	20	9.15903413821815	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	21	7.43348982785603	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	22	7.32302685109845	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	28	6.56694636993798	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	27	6.30563798219585	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	24	6.0207991242474	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	8	5.24809160305344	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	26	4.85633346823149	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	18	4.30828147438966	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	19	4.24757281553398	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	25	2.06825232678387	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	23	1.91662673694298	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	4	1.22774708410068	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	10	0.741839762611276	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	16	0	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	1	0	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu01164	13	0	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
Otu00660	22	38.6493083807974	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	20	33.3055786844296	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	21	29.3427230046948	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	28	19.7008391098139	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	23	14.3747005270724	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	27	10.7566765578635	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	26	8.4985835694051	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	24	4.37876299945266	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	13	2.79329608938548	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	18	1.43609382479655	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	1	0.597728631201435	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	25	0.517063081695967	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	10	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	8	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	19	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	16	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	4	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00660	17	0	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia
Otu00066	24	144.499178981938	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	17	103.162260238466	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	8	62.9770992366412	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	28	54.3597227289311	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	23	49.3531384762817	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	18	45.4763044518909	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	19	39.4417475728155	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	1	38.2546323968918	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	4	31.9214241866176	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	16	30.5291723202171	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	25	26.8872802481903	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	26	26.7098340752732	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	27	24.1097922848665	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	13	20.4841713221602	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	10	11.1275964391691	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	21	5.4773082942097	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	20	4.16319733555371	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu00066	22	2.84784377542718	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Oxalophagus
Otu02681	13	13.0353817504656	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	16	4.74898236092266	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	17	4.14722654224987	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	18	3.82958353279081	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	23	2.87494010541447	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	24	2.73672687465791	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	25	2.06825232678387	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	19	1.82038834951456	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	1	1.7931858936043	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	8	1.43129770992366	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	20	0.416319733555371	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	26	0.404694455685957	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	27	0.370919881305638	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	28	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	4	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	10	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	22	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu02681	21	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Oxobacter
Otu01488	25	10.8583247156153	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	24	9.85221674876848	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	20	6.66111573688593	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	28	5.83728566216709	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	26	5.6657223796034	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	18	4.30828147438966	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	23	3.83325347388596	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	19	3.64077669902913	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	17	3.62882322446864	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	21	3.52112676056338	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	22	2.44100895036615	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	27	2.22551928783383	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	4	1.84162062615101	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	10	0.741839762611276	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	16	0.67842605156038	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	1	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	13	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu01488	8	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	P3OB-42_unclassified
Otu00807	17	33.177812337999	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	27	29.3026706231454	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	25	26.3702171664943	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	26	25.0910562525293	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	24	19.704433497537	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	8	18.6068702290076	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	28	18.6063480481576	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	1	16.7364016736402	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	23	14.3747005270724	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	4	13.5052179251074	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	18	12.924844423169	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	21	12.1283255086072	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	10	11.1275964391691	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	22	10.5777054515867	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	20	9.99167360532889	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	19	7.88834951456311	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
Otu00807	13	4.65549348230913	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	PAUC26f	PAUC26f_unclassified
