OTU	Sample	Abundance	Kingdom	Phylum	Class
Otu00831	24	25.7252326217844	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	21	23.4741784037559	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	25	23.2678386763185	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	4	22.7133210558625	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	20	19.9833472106578	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	26	19.8300283286119	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	23	19.1662673694298	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	28	18.6063480481576	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	17	18.1441161223432	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	22	17.0870626525631	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	27	16.6913946587537	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	18	16.2757300143609	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	19	1.82038834951456	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	10	0.741839762611276	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	13	0	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu01718	25	4.6535677352637	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	26	4.04694455685957	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	28	3.28347318496899	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	27	2.9673590504451	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	24	2.18938149972633	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	20	2.08159866777685	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	21	1.56494522691706	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	1	1.19545726240287	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	22	0.813669650122051	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	10	0.741839762611276	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	4	0.613873542050338	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	23	0.479156684235745	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	13	0	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	18	0	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	16	0	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	17	0	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	8	0	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu01718	19	0	Bacteria	Proteobacteria	Proteobacteria_Incertae_Sedis
Otu00218	13	260.707635009311	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	16	219.810040705563	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	24	166.940339354133	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	20	166.111573688593	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	19	163.834951456311	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	25	152.53360910031	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	4	147.329650092081	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	22	116.354759967453	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	27	99.0356083086053	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	18	97.6543800861657	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	23	93.4355534259703	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	10	86.7952522255193	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	26	85.390530149737	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	1	66.9456066945607	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	8	62.9770992366412	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	21	57.5117370892019	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	17	48.2115085536548	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu00218	28	32.4699014958045	Bacteria	Proteobacteria	Proteobacteria_unclassified
Otu02594	1	3.58637178720861	Bacteria	Lentisphaerae	R76-B128
Otu02594	16	3.3921302578019	Bacteria	Lentisphaerae	R76-B128
Otu02594	13	2.79329608938548	Bacteria	Lentisphaerae	R76-B128
Otu02594	8	2.38549618320611	Bacteria	Lentisphaerae	R76-B128
Otu02594	25	1.5511892450879	Bacteria	Lentisphaerae	R76-B128
Otu02594	4	1.22774708410068	Bacteria	Lentisphaerae	R76-B128
Otu02594	18	0.957395883197702	Bacteria	Lentisphaerae	R76-B128
Otu02594	22	0.813669650122051	Bacteria	Lentisphaerae	R76-B128
Otu02594	21	0.782472613458529	Bacteria	Lentisphaerae	R76-B128
Otu02594	10	0.741839762611276	Bacteria	Lentisphaerae	R76-B128
Otu02594	27	0.741839762611276	Bacteria	Lentisphaerae	R76-B128
Otu02594	20	0.416319733555371	Bacteria	Lentisphaerae	R76-B128
Otu02594	26	0	Bacteria	Lentisphaerae	R76-B128
Otu02594	24	0	Bacteria	Lentisphaerae	R76-B128
Otu02594	23	0	Bacteria	Lentisphaerae	R76-B128
Otu02594	28	0	Bacteria	Lentisphaerae	R76-B128
Otu02594	17	0	Bacteria	Lentisphaerae	R76-B128
Otu02594	19	0	Bacteria	Lentisphaerae	R76-B128
Otu02079	22	8.13669650122051	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	21	3.91236306729265	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	18	3.82958353279081	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	17	3.1104199066874	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	19	3.03398058252427	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	20	2.08159866777685	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	23	1.91662673694298	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	28	1.45932141554177	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	25	1.03412616339193	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	8	0.477099236641221	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	4	0	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	10	0	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	27	0	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	13	0	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	26	0	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	24	0	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	1	0	Bacteria	Actinobacteria	Rubrobacteria
Otu02079	16	0	Bacteria	Actinobacteria	Rubrobacteria
Otu00024	1	589.360430364615	Bacteria	Chloroflexi	S085
Otu00024	4	492.326580724371	Bacteria	Chloroflexi	S085
Otu00024	24	427.476737821566	Bacteria	Chloroflexi	S085
Otu00024	25	379.007238883144	Bacteria	Chloroflexi	S085
Otu00024	23	365.117393387638	Bacteria	Chloroflexi	S085
Otu00024	17	332.814930015552	Bacteria	Chloroflexi	S085
Otu00024	8	301.049618320611	Bacteria	Chloroflexi	S085
Otu00024	27	274.480712166172	Bacteria	Chloroflexi	S085
Otu00024	16	255.766621438263	Bacteria	Chloroflexi	S085
Otu00024	26	163.091865641441	Bacteria	Chloroflexi	S085
Otu00024	18	154.619435136429	Bacteria	Chloroflexi	S085
Otu00024	28	117.110543597227	Bacteria	Chloroflexi	S085
Otu00024	10	106.824925816024	Bacteria	Chloroflexi	S085
Otu00024	21	102.112676056338	Bacteria	Chloroflexi	S085
Otu00024	20	84.0965861781849	Bacteria	Chloroflexi	S085
Otu00024	22	75.6712774613507	Bacteria	Chloroflexi	S085
Otu00024	19	50.3640776699029	Bacteria	Chloroflexi	S085
Otu00024	13	21.415270018622	Bacteria	Chloroflexi	S085
Otu00321	4	165.131982811541	Bacteria	Chloroflexi	SAR202_clade
Otu00321	1	152.420800956366	Bacteria	Chloroflexi	SAR202_clade
Otu00321	24	61.8500273672688	Bacteria	Chloroflexi	SAR202_clade
Otu00321	8	59.1603053435115	Bacteria	Chloroflexi	SAR202_clade
Otu00321	17	57.0243649559357	Bacteria	Chloroflexi	SAR202_clade
Otu00321	16	50.8819538670285	Bacteria	Chloroflexi	SAR202_clade
Otu00321	26	48.1586402266289	Bacteria	Chloroflexi	SAR202_clade
Otu00321	27	44.8813056379822	Bacteria	Chloroflexi	SAR202_clade
Otu00321	18	37.3384394447104	Bacteria	Chloroflexi	SAR202_clade
Otu00321	13	27.9329608938548	Bacteria	Chloroflexi	SAR202_clade
Otu00321	20	26.2281432139883	Bacteria	Chloroflexi	SAR202_clade
Otu00321	23	25.3953042644945	Bacteria	Chloroflexi	SAR202_clade
Otu00321	25	25.3360910031024	Bacteria	Chloroflexi	SAR202_clade
Otu00321	19	24.2718446601942	Bacteria	Chloroflexi	SAR202_clade
Otu00321	22	15.0528885272579	Bacteria	Chloroflexi	SAR202_clade
Otu00321	28	13.133892739876	Bacteria	Chloroflexi	SAR202_clade
Otu00321	10	11.1275964391691	Bacteria	Chloroflexi	SAR202_clade
Otu00321	21	10.5633802816901	Bacteria	Chloroflexi	SAR202_clade
Otu00633	13	133.147113594041	Bacteria	Bacteroidetes	SB-5
Otu00633	10	40.8011869436202	Bacteria	Bacteroidetes	SB-5
Otu00633	16	23.0664857530529	Bacteria	Bacteroidetes	SB-5
Otu00633	22	21.5622457282343	Bacteria	Bacteroidetes	SB-5
Otu00633	20	14.1548709408826	Bacteria	Bacteroidetes	SB-5
Otu00633	21	12.5195618153365	Bacteria	Bacteroidetes	SB-5
Otu00633	25	12.4095139607032	Bacteria	Bacteroidetes	SB-5
Otu00633	28	6.20211601605254	Bacteria	Bacteroidetes	SB-5
Otu00633	19	6.06796116504854	Bacteria	Bacteroidetes	SB-5
Otu00633	23	5.2707235265932	Bacteria	Bacteroidetes	SB-5
Otu00633	18	5.26567735758736	Bacteria	Bacteroidetes	SB-5
Otu00633	4	3.68324125230203	Bacteria	Bacteroidetes	SB-5
Otu00633	24	3.28407224958949	Bacteria	Bacteroidetes	SB-5
Otu00633	1	2.98864315600717	Bacteria	Bacteroidetes	SB-5
Otu00633	27	2.9673590504451	Bacteria	Bacteroidetes	SB-5
Otu00633	26	2.02347227842979	Bacteria	Bacteroidetes	SB-5
Otu00633	17	1.5552099533437	Bacteria	Bacteroidetes	SB-5
Otu00633	8	0	Bacteria	Bacteroidetes	SB-5
Otu00584	27	21.8842729970326	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	28	19.7008391098139	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	26	12.5455281262647	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	4	8.59422958870473	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	21	8.21596244131456	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	24	7.66283524904215	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	20	7.49375520399667	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	22	6.91619202603743	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	1	5.37955768081291	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	10	3.70919881305638	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	23	3.35409678965022	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	17	2.07361327112494	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	8	1.90839694656489	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	18	0.957395883197702	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	16	0.67842605156038	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	13	0	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	19	0	Bacteria	SHA-109	SHA-109_unclassified
Otu00584	25	0	Bacteria	SHA-109	SHA-109_unclassified
Otu02725	8	3.81679389312977	Bacteria	Chloroflexi	SHA-26
Otu02725	19	3.64077669902913	Bacteria	Chloroflexi	SHA-26
Otu02725	16	3.3921302578019	Bacteria	Chloroflexi	SHA-26
Otu02725	18	3.35088559119196	Bacteria	Chloroflexi	SHA-26
Otu02725	17	1.5552099533437	Bacteria	Chloroflexi	SHA-26
Otu02725	4	1.22774708410068	Bacteria	Chloroflexi	SHA-26
Otu02725	1	0.597728631201435	Bacteria	Chloroflexi	SHA-26
Otu02725	13	0	Bacteria	Chloroflexi	SHA-26
Otu02725	24	0	Bacteria	Chloroflexi	SHA-26
Otu02725	23	0	Bacteria	Chloroflexi	SHA-26
Otu02725	25	0	Bacteria	Chloroflexi	SHA-26
Otu02725	26	0	Bacteria	Chloroflexi	SHA-26
Otu02725	27	0	Bacteria	Chloroflexi	SHA-26
Otu02725	10	0	Bacteria	Chloroflexi	SHA-26
Otu02725	21	0	Bacteria	Chloroflexi	SHA-26
Otu02725	20	0	Bacteria	Chloroflexi	SHA-26
Otu02725	22	0	Bacteria	Chloroflexi	SHA-26
Otu02725	28	0	Bacteria	Chloroflexi	SHA-26
Otu02258	17	10.3680663556247	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	18	5.26567735758736	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	8	1.90839694656489	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	1	1.7931858936043	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	4	1.22774708410068	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	27	0	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	20	0	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	21	0	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	28	0	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	25	0	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	24	0	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	13	0	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	16	0	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	22	0	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	19	0	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	23	0	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	26	0	Bacteria	SM2F11	SM2F11_unclassified
Otu02258	10	0	Bacteria	SM2F11	SM2F11_unclassified
Otu00598	10	17.8041543026706	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	13	16.7597765363129	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	26	9.30797248077701	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	8	8.58778625954199	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	20	7.0774354704413	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	17	6.22083981337481	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	21	5.08607198748044	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	4	4.9109883364027	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	19	4.24757281553398	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	27	4.08011869436202	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	1	3.58637178720861	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	18	2.87218764959311	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	22	2.84784377542718	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	28	2.5538124771981	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	25	2.06825232678387	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	16	2.03527815468114	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	23	0.95831336847149	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00598	24	0	Bacteria	Proteobacteria	SPOTSOCT00m83
Otu00397	25	145.811789038263	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	28	83.5461510397665	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	27	56.379821958457	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	21	37.9499217527387	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	22	27.2579332790887	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	20	24.9791840133222	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	23	23.9578342117873	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	26	23.8769728854715	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	24	16.967706622879	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	4	6.75260896255372	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	8	6.20229007633588	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	16	6.10583446404342	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	17	5.18403317781234	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	19	4.24757281553398	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	1	4.18410041841004	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	10	3.70919881305638	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	13	1.86219739292365	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu00397	18	0	Bacteria	Saccharibacteria	Saccharibacteria_unclassified
Otu02336	24	8.21018062397373	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	1	7.77047220561865	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	25	7.23888314374354	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	23	5.74988021082894	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	13	5.58659217877095	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	4	5.52486187845304	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	10	2.22551928783383	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	8	1.90839694656489	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	16	1.35685210312076	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	17	0.518403317781234	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	18	0.478697941598851	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	27	0	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	20	0	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	21	0	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	22	0	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	28	0	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	19	0	Bacteria	Verrucomicrobia	Spartobacteria
Otu02336	26	0	Bacteria	Verrucomicrobia	Spartobacteria
Otu00103	28	469.17183509668	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	21	443.661971830986	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	22	427.583401139138	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	20	384.679433805162	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	27	354.228486646884	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	26	245.649534601376	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	23	185.433636799233	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	24	178.981937602627	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	25	161.840744570838	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	1	63.3592349073521	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	4	50.3376304481277	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	10	37.0919881305638	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	16	25.7801899592944	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	13	21.415270018622	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	17	21.2545360290306	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	18	17.7118238391575	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	8	16.6984732824428	Bacteria	Bacteroidetes	Sphingobacteriia
Otu00103	19	6.6747572815534	Bacteria	Bacteroidetes	Sphingobacteriia
Otu01065	13	158.28677839851	Bacteria	Spirochaetae	Spirochaetes
Otu01065	10	24.4807121661721	Bacteria	Spirochaetae	Spirochaetes
Otu01065	20	23.3139050791008	Bacteria	Spirochaetae	Spirochaetes
Otu01065	22	20.7485760781123	Bacteria	Spirochaetae	Spirochaetes
Otu01065	21	11.3458528951487	Bacteria	Spirochaetae	Spirochaetes
Otu01065	16	8.14111261872456	Bacteria	Spirochaetae	Spirochaetes
Otu01065	25	7.75594622543951	Bacteria	Spirochaetae	Spirochaetes
Otu01065	26	4.45163901254553	Bacteria	Spirochaetae	Spirochaetes
Otu01065	27	4.08011869436202	Bacteria	Spirochaetae	Spirochaetes
Otu01065	23	3.35409678965022	Bacteria	Spirochaetae	Spirochaetes
Otu01065	18	3.35088559119196	Bacteria	Spirochaetae	Spirochaetes
Otu01065	4	3.06936771025169	Bacteria	Spirochaetae	Spirochaetes
Otu01065	28	2.5538124771981	Bacteria	Spirochaetae	Spirochaetes
Otu01065	1	2.39091452480574	Bacteria	Spirochaetae	Spirochaetes
Otu01065	19	1.82038834951456	Bacteria	Spirochaetae	Spirochaetes
Otu01065	8	1.43129770992366	Bacteria	Spirochaetae	Spirochaetes
Otu01065	24	0.547345374931582	Bacteria	Spirochaetae	Spirochaetes
Otu01065	17	0.518403317781234	Bacteria	Spirochaetae	Spirochaetes
Otu01710	27	15.5786350148368	Bacteria	Acidobacteria	Subgroup_22
Otu01710	24	14.2309797482211	Bacteria	Acidobacteria	Subgroup_22
Otu01710	26	9.71266693646297	Bacteria	Acidobacteria	Subgroup_22
Otu01710	18	8.13786500718047	Bacteria	Acidobacteria	Subgroup_22
Otu01710	19	7.28155339805825	Bacteria	Acidobacteria	Subgroup_22
Otu01710	17	6.73924313115604	Bacteria	Acidobacteria	Subgroup_22
Otu01710	23	6.70819357930043	Bacteria	Acidobacteria	Subgroup_22
Otu01710	28	5.83728566216709	Bacteria	Acidobacteria	Subgroup_22
Otu01710	25	5.68769389865564	Bacteria	Acidobacteria	Subgroup_22
Otu01710	21	3.91236306729265	Bacteria	Acidobacteria	Subgroup_22
Otu01710	4	3.68324125230203	Bacteria	Acidobacteria	Subgroup_22
Otu01710	8	3.33969465648855	Bacteria	Acidobacteria	Subgroup_22
Otu01710	1	2.98864315600717	Bacteria	Acidobacteria	Subgroup_22
Otu01710	16	2.71370420624152	Bacteria	Acidobacteria	Subgroup_22
Otu01710	22	2.03417412530513	Bacteria	Acidobacteria	Subgroup_22
Otu01710	20	1.24895920066611	Bacteria	Acidobacteria	Subgroup_22
Otu01710	10	0.741839762611276	Bacteria	Acidobacteria	Subgroup_22
Otu01710	13	0	Bacteria	Acidobacteria	Subgroup_22
Otu00743	24	23.535851122058	Bacteria	Acidobacteria	Subgroup_26
Otu00743	27	23.3679525222552	Bacteria	Acidobacteria	Subgroup_26
Otu00743	21	21.5179968701095	Bacteria	Acidobacteria	Subgroup_26
Otu00743	23	20.603737422137	Bacteria	Acidobacteria	Subgroup_26
Otu00743	26	19.02063941724	Bacteria	Acidobacteria	Subgroup_26
Otu00743	28	17.1470266326158	Bacteria	Acidobacteria	Subgroup_26
Otu00743	22	13.4255492270138	Bacteria	Acidobacteria	Subgroup_26
Otu00743	25	11.8924508790072	Bacteria	Acidobacteria	Subgroup_26
Otu00743	17	9.84966303784345	Bacteria	Acidobacteria	Subgroup_26
Otu00743	20	7.91007493755204	Bacteria	Acidobacteria	Subgroup_26
Otu00743	8	6.6793893129771	Bacteria	Acidobacteria	Subgroup_26
Otu00743	16	6.10583446404342	Bacteria	Acidobacteria	Subgroup_26
Otu00743	1	5.37955768081291	Bacteria	Acidobacteria	Subgroup_26
Otu00743	18	2.39348970799426	Bacteria	Acidobacteria	Subgroup_26
Otu00743	13	1.86219739292365	Bacteria	Acidobacteria	Subgroup_26
Otu00743	19	1.82038834951456	Bacteria	Acidobacteria	Subgroup_26
Otu00743	4	1.22774708410068	Bacteria	Acidobacteria	Subgroup_26
Otu00743	10	0	Bacteria	Acidobacteria	Subgroup_26
Otu01809	20	6.66111573688593	Bacteria	TA06	TA06_unclassified
Otu01809	22	4.47518307567128	Bacteria	TA06	TA06_unclassified
Otu01809	21	4.30359937402191	Bacteria	TA06	TA06_unclassified
Otu01809	27	3.70919881305638	Bacteria	TA06	TA06_unclassified
Otu01809	26	0.809388911371914	Bacteria	TA06	TA06_unclassified
Otu01809	25	0.517063081695967	Bacteria	TA06	TA06_unclassified
Otu01809	28	0.364830353885443	Bacteria	TA06	TA06_unclassified
Otu01809	16	0	Bacteria	TA06	TA06_unclassified
Otu01809	13	0	Bacteria	TA06	TA06_unclassified
Otu01809	23	0	Bacteria	TA06	TA06_unclassified
Otu01809	24	0	Bacteria	TA06	TA06_unclassified
Otu01809	17	0	Bacteria	TA06	TA06_unclassified
Otu01809	19	0	Bacteria	TA06	TA06_unclassified
Otu01809	18	0	Bacteria	TA06	TA06_unclassified
Otu01809	1	0	Bacteria	TA06	TA06_unclassified
Otu01809	10	0	Bacteria	TA06	TA06_unclassified
Otu01809	8	0	Bacteria	TA06	TA06_unclassified
Otu01809	4	0	Bacteria	TA06	TA06_unclassified
Otu01870	22	6.10252237591538	Bacteria	Proteobacteria	TA18
Otu01870	21	5.08607198748044	Bacteria	Proteobacteria	TA18
Otu01870	20	4.16319733555371	Bacteria	Proteobacteria	TA18
Otu01870	24	1.64203612479475	Bacteria	Proteobacteria	TA18
Otu01870	23	1.43747005270724	Bacteria	Proteobacteria	TA18
Otu01870	28	0.729660707770887	Bacteria	Proteobacteria	TA18
Otu01870	1	0.597728631201435	Bacteria	Proteobacteria	TA18
Otu01870	25	0.517063081695967	Bacteria	Proteobacteria	TA18
Otu01870	8	0.477099236641221	Bacteria	Proteobacteria	TA18
Otu01870	27	0.370919881305638	Bacteria	Proteobacteria	TA18
Otu01870	13	0	Bacteria	Proteobacteria	TA18
Otu01870	18	0	Bacteria	Proteobacteria	TA18
Otu01870	26	0	Bacteria	Proteobacteria	TA18
Otu01870	16	0	Bacteria	Proteobacteria	TA18
Otu01870	10	0	Bacteria	Proteobacteria	TA18
Otu01870	17	0	Bacteria	Proteobacteria	TA18
Otu01870	4	0	Bacteria	Proteobacteria	TA18
Otu01870	19	0	Bacteria	Proteobacteria	TA18
Otu00012	10	713.649851632048	Bacteria	Chloroflexi	TK10
Otu00012	16	606.51289009498	Bacteria	Chloroflexi	TK10
Otu00012	8	244.274809160305	Bacteria	Chloroflexi	TK10
Otu00012	1	209.802749551704	Bacteria	Chloroflexi	TK10
Otu00012	17	159.149818558839	Bacteria	Chloroflexi	TK10
Otu00012	20	129.47543713572	Bacteria	Chloroflexi	TK10
Otu00012	21	105.633802816901	Bacteria	Chloroflexi	TK10
Otu00012	18	100.04786979416	Bacteria	Chloroflexi	TK10
Otu00012	22	91.1310008136697	Bacteria	Chloroflexi	TK10
Otu00012	19	77.6699029126214	Bacteria	Chloroflexi	TK10
Otu00012	26	65.965196276811	Bacteria	Chloroflexi	TK10
Otu00012	28	64.5749726377235	Bacteria	Chloroflexi	TK10
Otu00012	4	60.7734806629834	Bacteria	Chloroflexi	TK10
Otu00012	27	56.7507418397626	Bacteria	Chloroflexi	TK10
Otu00012	23	40.7283181600383	Bacteria	Chloroflexi	TK10
Otu00012	24	29.5566502463054	Bacteria	Chloroflexi	TK10
