OTU	Size	Kingdom	Phylum	Class	Order	Family	Genus	bootstrap1	bootstrap2	bootstrap3	bootstrap4	bootstrap5	bootstrap6
Otu03129	26	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_unclassified	100	100	100	100	100	100
Otu03141	26	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadales_unclassified	Chthonomonadales_unclassified	100	100	100	100	100	100
Otu03142	26	Bacteria	Gemmatimonadetes	Gemmatimonadetes	BD2-11_terrestrial_group	BD2-11_terrestrial_group_unclassified	BD2-11_terrestrial_group_unclassified	100	100	100	100	100	100
Otu03143	26	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolineaceae_unclassified	100	100	100	100	100	100
Otu03144	26	Bacteria	Hydrogenedentes	Hydrogenedentes_unclassified	Hydrogenedentes_unclassified	Hydrogenedentes_unclassified	Hydrogenedentes_unclassified	100	100	100	100	100	100
Otu03145	26	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	100	100	100	100	100	100
Otu03150	26	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	100	100	100	100	100	100
Otu03154	26	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	100	77	77	77	77	77
Otu03157	26	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified	100	100	100	93	62	62
Otu03164	26	Bacteria	Planctomycetes	vadinHA49	vadinHA49_unclassified	vadinHA49_unclassified	vadinHA49_unclassified	100	100	100	100	100	100
Otu03165	26	Bacteria	Acidobacteria	Holophagae	Subgroup_10	Subgroup_10_unclassified	Subgroup_10_unclassified	100	100	100	100	100	100
Otu03166	26	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcales_unclassified	Myxococcales_unclassified	100	100	100	100	100	100
Otu03172	26	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	SRB2	SRB2_unclassified	100	100	100	100	100	100
Otu03173	26	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified	100	100	100	100	100	100
Otu03176	26	Bacteria	Bacteroidetes	Cytophagia	Order_II	Rhodothermaceae	Rhodothermaceae_unclassified	100	100	100	100	100	100
Otu03177	26	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	100	100	100	100	100	100
Otu03178	26	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified	100	100	100	100	100	100
Otu03180	26	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Gemmata	100	100	100	100	100	100
Otu03183	26	Bacteria	Deferribacteres	Deferribacteres_Incertae_Sedis	Unknown_Order	Unknown_Family	Caldithrix	100	100	100	100	100	100
Otu03191	26	Bacteria	Omnitrophica	NPL-UPA2	NPL-UPA2_unclassified	NPL-UPA2_unclassified	NPL-UPA2_unclassified	100	100	100	100	100	100
Otu03192	26	Bacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	100	100	81	81	81	81
Otu03193	25	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified	Latescibacteria_unclassified	Latescibacteria_unclassified	100	80	80	80	80	80
Otu03198	25	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	GR-WP33-58	GR-WP33-58_unclassified	100	100	100	100	100	100
Otu03199	25	Bacteria	TM6	TM6_unclassified	TM6_unclassified	TM6_unclassified	TM6_unclassified	100	100	100	100	100	100
Otu03200	25	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	100	100	100	100	100	96
Otu03201	25	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolineaceae_unclassified	100	100	100	100	100	100
Otu03202	25	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Pir4_lineage	100	100	100	100	100	100
Otu03207	25	Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XII	Fusibacter	100	100	100	100	100	100
Otu03210	25	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Pseudohaliea	100	100	100	100	100	84
Otu03213	25	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Rhodopirellula	100	100	100	100	100	100
Otu03216	25	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae_unclassified	100	100	100	100	100	76
Otu03217	25	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geoalkalibacter	100	100	100	100	64	64
Otu03218	25	Bacteria	Planctomycetes	Phycisphaerae	WD2101_soil_group	WD2101_soil_group_unclassified	WD2101_soil_group_unclassified	100	100	100	100	100	100
Otu03219	25	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	100	100	100	100	100	100
Otu03221	25	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Pir4_lineage	100	100	100	100	100	100
Otu03230	25	Bacteria	Tenericutes	Mollicutes	Haloplasmatales	Haloplasmataceae	Haloplasma	100	100	100	100	100	100
Otu03231	25	Bacteria	Gemmatimonadetes	Gemmatimonadetes	BD2-11_terrestrial_group	BD2-11_terrestrial_group_unclassified	BD2-11_terrestrial_group_unclassified	100	100	100	88	88	88
Otu03233	25	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_unclassified	SAR324_clade(Marine_group_B)_unclassified	100	100	100	NA	NA	NA
Otu03234	25	Bacteria	Gracilibacteria	Gracilibacteria_unclassified	Gracilibacteria_unclassified	Gracilibacteria_unclassified	Gracilibacteria_unclassified	100	100	100	100	100	100
Otu03243	25	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	100	100	100	100	100	100
Otu03245	25	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellales_unclassified	Gaiellales_unclassified	100	100	100	100	100	100
Otu03249	25	Bacteria	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified	100	100	100	100	100	100
Otu03252	25	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadales_unclassified	Sphingomonadales_unclassified	100	100	100	100	100	100
Otu03255	25	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiales_unclassified	Chromatiales_unclassified	100	100	100	56	56	56
Otu03258	25	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	100	100	100	100	100	100
Otu03273	25	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Urania-1B-19_marine_sediment_group	100	100	100	100	100	100
Otu03276	25	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	SEEP-SRB1	100	100	100	100	100	100
Otu03281	25	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia	100	100	100	100	100	100
Otu03282	25	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	100	100	100	100	100	100
Otu03284	25	Bacteria	Proteobacteria	Gammaproteobacteria	NKB5	NKB5_unclassified	NKB5_unclassified	100	100	100	100	100	100
Otu03289	25	Bacteria	Acidobacteria	Acidobacteria	Subgroup_6	Subgroup_6_unclassified	Subgroup_6_unclassified	100	100	100	100	100	100
Otu03290	25	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	GR-WP33-58	GR-WP33-58_unclassified	100	100	100	100	100	100
Otu03292	25	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_unclassified	Rhizobiales_unclassified	100	100	100	100	100	100
Otu03293	25	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Thiohalomonas	100	100	100	96	96	92
Otu03295	25	Bacteria	Planctomycetes	vadinHA49	vadinHA49_unclassified	vadinHA49_unclassified	vadinHA49_unclassified	100	100	100	100	100	100
Otu03300	25	Bacteria	TM6	TM6_unclassified	TM6_unclassified	TM6_unclassified	TM6_unclassified	100	100	100	100	100	100
Otu03303	25	Bacteria	Gemmatimonadetes	Gemmatimonadetes	BD2-11_terrestrial_group	BD2-11_terrestrial_group_unclassified	BD2-11_terrestrial_group_unclassified	100	100	100	100	100	100
Otu03310	24	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified	100	100	100	100	100	100
Otu03311	24	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilineaceae_unclassified	100	100	100	100	100	100
Otu03323	24	Bacteria	Acidobacteria	Holophagae	Subgroup_10	ABS-19	ABS-19_unclassified	100	100	100	100	100	100
Otu03324	24	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7_clade	100	100	100	100	92	80
Otu03343	24	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillaceae_unclassified	100	100	100	100	100	71
Otu03347	24	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_unclassified	Rhizobiales_unclassified	100	100	100	63	63	63
Otu03348	24	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	100	100	100	100	100	100
Otu03349	24	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomycetaceae_unclassified	100	100	100	100	100	100
Otu03355	24	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Anaeromyxobacter	100	100	100	100	100	100
Otu03362	24	Bacteria	Gemmatimonadetes	Gemmatimonadetes	BD2-11_terrestrial_group	BD2-11_terrestrial_group_unclassified	BD2-11_terrestrial_group_unclassified	100	100	100	88	88	88
Otu03365	24	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified	100	92	92	92	92	92
Otu03367	24	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Parvibaculum	100	100	100	96	88	84
Otu03385	24	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_1	100	100	100	100	100	92
Otu03388	24	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Phaeodactylibacter	100	100	100	100	100	100
Otu03389	24	Bacteria	Proteobacteria	Deltaproteobacteria	GR-WP33-30	GR-WP33-30_unclassified	GR-WP33-30_unclassified	100	100	100	100	100	100
Otu03390	24	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Crocinitomix	100	100	100	100	100	100
Otu03391	24	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thioalkalispira	100	100	100	100	100	100
Otu03397	24	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified	Latescibacteria_unclassified	Latescibacteria_unclassified	100	100	100	100	100	100
Otu03398	24	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilineaceae_unclassified	100	100	100	100	100	100
Otu03401	24	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus	100	100	100	100	100	100
Otu03405	24	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	I-8	100	100	100	100	100	100
Otu03406	24	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadales_unclassified	Desulfuromonadales_unclassified	100	100	100	100	80	80
Otu03410	24	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilineaceae_unclassified	100	100	100	100	100	100
Otu03411	24	Bacteria	Gemmatimonadetes	Gemmatimonadetes	PAUC43f_marine_benthic_group	PAUC43f_marine_benthic_group_unclassified	PAUC43f_marine_benthic_group_unclassified	100	100	100	100	100	100
Otu03413	23	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonadaceae_unclassified	100	100	100	100	100	100
Otu03418	23	Bacteria	Chloroflexi	Dehalococcoidia	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified	Dehalococcoidia_unclassified	100	100	100	100	100	100
Otu03420	23	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified	100	100	100	100	100	100
Otu03422	23	Bacteria	Planctomycetes	OM190	OM190_unclassified	OM190_unclassified	OM190_unclassified	100	100	100	100	100	100
Otu03423	23	Bacteria	Gracilibacteria	Gracilibacteria_unclassified	Gracilibacteria_unclassified	Gracilibacteria_unclassified	Gracilibacteria_unclassified	100	100	100	100	100	100
Otu03435	23	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	100	100	96	96	96	96
Otu03437	23	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Pir4_lineage	100	100	100	100	100	100
Otu03440	23	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinobacterium	100	100	100	100	100	100
Otu03446	23	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified	100	100	100	100	100	100
Otu03447	23	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	GR-WP33-58	GR-WP33-58_unclassified	100	100	100	100	100	100
Otu03449	23	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	100	100	100	66	66	66
Otu03452	23	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	Porticoccaceae_unclassified	100	100	100	61	57	57
Otu03455	23	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillaceae_unclassified	100	100	100	100	100	100
Otu03458	23	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	SEEP-SRB1	100	100	100	100	100	100
Otu03460	23	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified	100	100	100	100	100	100
Otu03465	23	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Flammeovirgaceae_unclassified	100	100	100	100	96	96
Otu03466	23	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomycetaceae_unclassified	100	100	100	100	100	100
Otu03468	23	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidia_Incertae_Sedis	Prolixibacteraceae	Prolixibacter	100	100	100	100	100	100
Otu03469	23	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Phaeodactylibacter	100	100	100	100	100	100
Otu03470	23	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfatiglans	100	100	100	100	100	100
Otu03475	23	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfatiglans	100	100	100	100	100	100
Otu03476	23	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_unclassified	Rhizobiales_unclassified	100	100	100	100	53	53
Otu03478	23	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified	Latescibacteria_unclassified	Latescibacteria_unclassified	100	100	100	100	100	100
Otu03486	23	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonosporaceae_unclassified	100	100	100	100	100	53
Otu03495	23	Bacteria	Tenericutes	Mollicutes	Haloplasmatales	Haloplasmataceae	Haloplasma	100	96	96	96	96	96
Otu03497	23	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	100	100	100	100	100	100
Otu03501	23	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified	100	100	100	100	100	100
Otu03503	23	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridiaceae_1_unclassified	100	100	100	100	100	100
Otu03507	23	Bacteria	Chloroflexi	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified	Chloroflexi_unclassified	100	100	100	100	100	100
Otu03514	23	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	100	100	100	100	79	61
Otu03521	22	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales_unclassified	Chlamydiales_unclassified	100	100	100	100	100	100
Otu03527	22	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	C1-B045	100	100	100	100	100	96
Otu03530	22	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	100	100	100	100	100	100
Otu03540	22	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Pir4_lineage	100	100	100	100	100	100
Otu03550	22	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomyces	100	100	100	100	100	100
Otu03551	22	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	100	100	100	100	100	100
Otu03552	22	Bacteria	Verrucomicrobia	OPB35_soil_group	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified	OPB35_soil_group_unclassified	100	100	60	60	60	60
Otu03553	22	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Halobacteroidaceae_unclassified	100	100	91	78	78	78
Otu03556	22	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	GR-WP33-58	GR-WP33-58_unclassified	100	100	100	100	100	100
Otu03559	22	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	100	100	100	100	100	100
Otu03563	22	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	100	100	100	100	100	100
Otu03565	22	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Candidatus_Solibacter	100	100	100	100	100	100
Otu03575	22	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellales_unclassified	Gaiellales_unclassified	100	100	100	100	100	100
Otu03578	22	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidia_Incertae_Sedis	Draconibacteriaceae	Draconibacteriaceae_unclassified	100	100	100	100	100	100
Otu03580	22	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Cystobacteraceae_unclassified	100	100	100	100	100	100
Otu03582	22	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomycetaceae_unclassified	100	100	100	100	100	100
Otu03588	22	Bacteria	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	100	100	100	100	100	100
Otu03610	22	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	100	100	100	82	82	82
Otu03615	22	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Crocinitomix	100	100	100	100	100	100
Otu03618	22	Bacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified	100	100	100	100	100	100
Otu03619	22	Bacteria	Acidobacteria	Acidobacteria	Subgroup_18	Subgroup_18_unclassified	Subgroup_18_unclassified	100	100	100	100	100	100
Otu03620	22	Bacteria	Gemmatimonadetes	Gemmatimonadetes	BD2-11_terrestrial_group	BD2-11_terrestrial_group_unclassified	BD2-11_terrestrial_group_unclassified	100	100	100	100	100	100
Otu03625	22	Bacteria	Latescibacteria	Latescibacteria_unclassified	Latescibacteria_unclassified	Latescibacteria_unclassified	Latescibacteria_unclassified	100	100	100	100	100	100
Otu03626	22	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	WCHB1-69	WCHB1-69_unclassified	100	100	100	100	91	91
Otu03637	22	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Planctomycetaceae_unclassified	100	100	100	100	100	100
Otu03640	22	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbaceae_unclassified	100	100	100	100	100	73
Otu03642	22	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	100	100	100	100	100	NA
Otu03643	21	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobiaceae_unclassified	100	100	100	100	100	86
Otu03645	21	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	100	100	100	100	100	100
Otu03653	21	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae_unclassified	100	100	100	100	100	100
Otu03655	21	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae	Saprospiraceae_unclassified	100	100	100	100	100	100
